developer,issue_opened,issue_closed,pr_opened,pr_closed,pr_merged,commits
931,3,0,0,0,0,0
932,1,0,0,0,0,2
933,1,0,0,0,0,0
934,4,2,0,0,0,3
935,1,0,0,0,0,1
936,1,1,0,0,0,0
937,2,0,0,0,0,1
938,1,0,0,0,0,0
939,1,0,0,0,0,0
940,1,0,0,0,0,0
941,1,0,0,0,0,0
942,1,1,0,0,0,0
943,3,0,0,0,0,1
944,3,0,0,0,0,4
945,3,0,0,0,0,0
946,1,0,0,0,0,0
947,1,0,0,0,0,1
948,2,1,0,0,0,0
949,1,0,0,0,0,0
950,1,1,0,0,0,0
951,1,0,0,0,0,1
952,2,1,0,0,0,2
953,5,2,0,0,0,5
954,1,0,0,0,0,0
955,1,0,0,0,0,1
956,1,0,0,0,0,0
957,8,1,0,0,0,0
958,5,1,0,0,0,1
959,1,0,0,0,0,0
960,1,0,0,0,0,0
961,4,0,0,0,0,0
962,1,0,0,0,0,0
963,1,0,0,0,0,0
964,1,0,0,0,0,0
965,1,0,0,0,0,0
966,4,1,0,0,0,0
967,1,0,0,0,0,1
968,1,0,0,0,0,5
969,2,0,0,0,0,1
970,0,2,0,0,0,82
971,1,1,0,0,0,0
972,1,0,0,0,0,0
973,2,0,0,0,0,1
974,1,0,0,0,0,0
975,3,0,0,0,0,0
976,1,0,0,0,0,0
977,1,0,0,0,0,0
978,2,0,0,0,0,0
979,1,0,0,0,0,1
980,1,0,0,0,0,0
981,1,0,0,0,0,1
982,1,0,0,0,0,0
983,1,0,0,0,0,0
984,3,0,0,0,0,0
985,1,1,0,0,0,0
986,1,1,0,0,0,0
987,1,0,0,0,0,0
988,1,1,0,0,0,0
